Generation,Treatment,Sample,Sex,GenTreatment,Antibiotic,Sugar.Weight,Glucose ,Trehalose,Glycogen,Fat.Weight,TAG
F3,C-,16,male,C,no antibiotic,2.67,7.556987445,12.93835386,66.53338814,2.4,9.79018434
F3,C-,17,male,C,no antibiotic,2.64,9.015957447,15.04765881,53.19937656,2.41,7.860677873
F3,C-,18,male,C,no antibiotic,2.35,4.573749978,9.215996939,21.893609,2.76,10.58150846
F3,C-,19,male,C,no antibiotic,2.55,7.783123843,11.5461405,37.13656781,2.78,10.02008032
F3,C-,20,male,C,no antibiotic,2.62,5.555300602,9.789967941,24.03628999,2.5,9.855769437
F3,C-,21,male,C,no antibiotic,2.63,7.348244432,11.56069207,35.45163347,2.69,11.42206186
F3,C-,22,male,C,no antibiotic,2.5,6.451943991,13.52139124,34.69194614,2.68,14.97804227
F3,C-,23,male,C,no antibiotic,2.52,8.324579832,11.67598652,28.08997838,2.47,8.70579693
F3,C-,24,male,C,no antibiotic,2.64,7.221732755,17.13879065,46.76487684,2.45,5.32674284
F3,C-,25,male,C,no antibiotic,2.61,6.578688063,10.51464292,29.47144682,2.42,4.943499106
F3,C-,26,male,C,no antibiotic,2.77,7.746041769,14.47220565,57.03613603,2.55,8.930719809
F3,C-,27,male,C,no antibiotic,2.54,7.884819397,10.52431133,44.27038579,2.64,8.835794559
F3,C-,28,male,C,no antibiotic,2.62,8.472132732,10.61996128,47.19775781,2.47,1.078016614
F3,C-,29,male,C,no antibiotic,2.74,6.380017329,9.669591664,23.0126323,2.71,8.966996724
F3,C-,30,male,C,no antibiotic,2.46,7.570931391,7.901045374,19.41465023,2.74,11.58552905
F3,C-,31,male,C,no antibiotic,2.55,10.60646946,6.934523328,21.51964745,2.75,9.53547581
F3,C-,32,male,C,no antibiotic,2.48,5.161732345,9.638991703,21.34022437,2.57,1.555670763
F3,C-,33,male,C,no antibiotic,2.64,8.501627235,8.501705775,40.10597683,3.14,4.757524227
F3,C-,34,male,C,no antibiotic,2.39,10.27610597,6.958909637,20.8835354,2.7,12.46001843
F3,C-,35,male,C,no antibiotic,2.12,8.367374728,5.086097665,13.05973021,2.95,13.13257849
F3,H-,1,male,H,no antibiotic,2.45,6.861319543,6.836659233,34.89459721,2.22,10.72969853
F3,H-,2,male,H,no antibiotic,2.69,9.756176836,8.51521688,13.95754215,2.67,8.294019423
F3,H-,3,male,H,no antibiotic,2.68,9.007438394,14.22440302,49.3069051,2.58,10.26969503
F3,H-,4,male,H,no antibiotic,2.55,8.541212542,6.965323406,17.7772151,2.62,6.327823547
F3,H-,5,male,H,no antibiotic,2.6,7.948223121,8.804331132,17.83428752,2.29,11.81246332
F3,H-,6,male,H,no antibiotic,2.63,6.14571768,9.675000859,28.77118072,2.7,11.1990925
F3,H-,7,male,H,no antibiotic,2.57,8.886186534,8.453350706,29.12487361,2.38,7.799706266
F3,H-,8,male,H,no antibiotic,2.46,7.124524991,9.570558839,21.00356132,2.55,9.456781906
F3,H-,9,male,H,no antibiotic,2.7,8.497131996,9.010719847,45.13027706,2.53,10.98098227
F3,H-,10,male,H,no antibiotic,2.53,7.694198927,10.00056045,36.31446455,2.45,7.233432584
F3,H-,11,male,H,no antibiotic,2.55,6.390544585,6.003088323,25.90398014,2.7,11.5060839
F3,H-,12,male,H,no antibiotic,2.6,8.807300105,5.380114467,44.55941668,2.54,15.23026142
F3,H-,13,male,H,no antibiotic,2.71,7.416919271,9.526280808,45.66236757,2.55,8.837102605
F3,H-,14,male,H,no antibiotic,2.72,9.18847775,8.588983723,42.40903277,2.59,11.34651354
F3,H-,15,male,H,no antibiotic,2.54,9.858382793,12.5206012,36.95451144,2.66,9.57246566
F3,H-,16,male,H,no antibiotic,2.59,6.33272161,12.61999763,37.05030435,2.48,10.09862488
F3,H-,17,male,H,no antibiotic,2.31,5.995271868,17.77330872,43.92374631,2.32,10.60892423
F3,H-,18,male,H,no antibiotic,2.64,8.433440782,13.6841343,58.53084493,2.73,7.502069469
F3,H-,19,male,H,no antibiotic,2.64,9.260567182,14.85686128,55.91965402,2.68,14.34613568
F3,H-,20,male,H,no antibiotic,2.25,4.606848874,11.40504017,35.4928989,2.48,8.495511247
F3,H-,21,male,H,no antibiotic,2.63,7.442946058,14.48449825,45.35463504,2.57,10.77763015
F3,H-,22,male,H,no antibiotic,2.53,7.302387641,13.63506202,38.91887052,2.83,12.4308801
F3,H-,23,male,H,no antibiotic,2.51,6.341139076,12.27399689,42.50423922,2.57,10.06366708
F3,H-,24,male,H,no antibiotic,2.58,7.479508197,11.90054894,31.29994035,2.82,10.56206374
F3,H-,25,male,H,no antibiotic,2.63,5.68905302,17.30995884,55.34060238,2.63,6.227816754
F3,H-,26,male,H,no antibiotic,2.83,5.689721315,21.57353062,45.54472589,2.69,12.3603719
F3,H-,27,male,H,no antibiotic,2.55,7.141766502,17.47454412,39.84612876,2.57,3.131068784
F3,H-,28,male,H,no antibiotic,2.35,5.048886669,12.85757573,49.63122251,2.47,9.641218048
F3,H-,29,male,H,no antibiotic,2.52,7.853018368,10.10632279,14.68886977,2.47,10.46557738
F3,H-,30,male,H,no antibiotic,2.58,6.652611809,9.500652228,20.81801512,2.49,11.17726987
F3,H-,31,male,H,no antibiotic,2.43,5.644434617,8.1604855,14.07895042,2.62,17.64511347
F3,H-,32,male,H,no antibiotic,2.43,6.352885097,9.206547763,13.91527534,2.77,9.822073157
F3,H-,33,male,H,no antibiotic,2.76,8.811979077,5.91002669,18.47131547,2.6,9.228409548
F3,H-,34,male,H,no antibiotic,2.46,7.97378152,14.46947162,27.98905705,2.39,9.204558629
F3,H-,35,male,H,no antibiotic,2.64,9.8608083,5.851617313,15.79636005,2.6,9.307534424
F3,N+,1,female,N,antibiotic,3.91,8.655145839,7.813296359,68.52621019,3.84,26.10219241
F3,N+,2,female,N,antibiotic,4.07,8.32560234,6.500842362,69.32040317,3.58,28.12303828
F3,N+,3,female,N,antibiotic,3.73,12.63975926,5.398037848,32.43693321,3.81,18.79716968
F3,N+,4,female,N,antibiotic,3.82,5.304483337,11.51543217,37.44489691,3.88,29.74253031
F3,N+,5,female,N,antibiotic,3.69,11.30034876,10.39051972,74.98414711,3.77,15.85170573
F3,N+,6,female,N,antibiotic,3.96,9.359783012,12.79460186,105.2141993,3.9,26.14975624
F3,N+,7,female,N,antibiotic,3.76,9.58365201,7.331296717,32.03412171,4.02,34.50903346
F3,N+,8,female,N,antibiotic,3.9,11.22161543,12.50444476,79.85305055,3.71,23.4594653
F3,N+,9,female,N,antibiotic,4.17,11.00865426,10.25829789,69.75167804,3.42,11.42005555
F3,N+,10,female,N,antibiotic,3.87,9.223485685,8.894536853,74.42381911,3.54,20.27363188
F3,N+,11,female,N,antibiotic,3.8,9.228010882,13.49699383,96.02877032,3.5,18.84163456
F3,N+,12,female,N,antibiotic,3.47,6.719280923,8.733706431,46.61288691,3.81,25.82409992
F3,N+,13,female,N,antibiotic,3.25,9.40351718,13.87706756,68.78665859,3.76,22.48309611
F3,N+,14,female,N,antibiotic,3.6,10.66527048,8.96301417,43.64679585,3.44,18.51484003
F3,N+,15,female,N,antibiotic,3.7,7.29961684,7.178307319,41.53446264,3.71,36.91588453
F3,N+,16,female,N,antibiotic,3.81,16.94542254,13.30506737,115.0023788,3.91,40.02489027
F3,N+,17,female,N,antibiotic,3.9,7.816166557,8.060108658,56.83889206,3.74,31.11654863
F3,N+,18,female,N,antibiotic,4.15,8.381497672,9.061313147,69.03916057,3.61,20.20358685
F3,N+,19,female,N,antibiotic,3.69,10.06518405,10.19834589,70.3540194,3.76,20.92380635
F3,N+,20,female,N,antibiotic,3.5,9.474054192,10.25040934,93.26769045,3.84,13.76891524
F3,N+,21,female,N,antibiotic,3.69,6.899175845,7.737763726,51.52991445,3.65,22.77880865
F3,N+,22,female,N,antibiotic,3.6,9.251966048,10.59407109,60.24803395,3.86,18.42538825
F3,N+,23,female,N,antibiotic,3.72,7.695280672,9.763055275,125.7306453,3.82,26.13813339
F3,N+,24,female,N,antibiotic,3.66,11.02446524,10.8897607,55.6797248,4.05,21.33271327
F3,N+,25,female,N,antibiotic,3.81,8.148938923,7.627097306,53.29216909,3.84,20.67195398
F3,N+,26,female,N,antibiotic,3.75,7.239369877,6.342876739,47.93773314,3.81,26.93530135
F3,N+,27,female,N,antibiotic,3.43,9.829474147,8.94149627,68.08599839,3.74,20.07589874
F3,N+,28,female,N,antibiotic,3.93,8.292776639,8.870375807,52.9897916,3.73,18.26365137
F3,N+,29,female,N,antibiotic,3.3,11.85733016,11.65392619,44.43236473,3.76,19.34754905
F3,N+,30,female,N,antibiotic,3.92,11.75304618,11.93094765,53.33005758,3.49,20.3331549
F3,N+,31,female,N,antibiotic,3.74,12.3136485,6.103334962,67.07684737,3.6,22.65835285
F3,N+,32,female,N,antibiotic,3.73,13.62007473,10.312186,28.36128729,3.31,11.90180063
F3,N+,33,female,N,antibiotic,3.41,10.79208967,4.982687106,30.05884887,3.91,19.03579261
F3,N+,34,female,N,antibiotic,3.92,8.526870921,18.04656368,50.16199643,3.83,18.2946677
F3,N+,35,female,N,antibiotic,3.84,12.87884563,14.43387684,51.25152068,3.41,20.17740929
F3,C+,1,female,C,antibiotic,3.45,7.533047243,6.313484284,49.65123015,3.68,15.14604359
F3,C+,2,female,C,antibiotic,3.53,9.119575753,10.50422567,99.93371327,3.75,16.626175
F3,C+,3,female,C,antibiotic,3.45,10.50122006,10.07113557,44.29705409,3.57,22.0655999
F3,C+,4,female,C,antibiotic,3.52,12.09815321,1.814302793,28.70261188,3.63,16.33225712
F3,C+,5,female,C,antibiotic,4,10.90367877,10.49372467,37.67594941,3.69,20.95100179
F3,C+,6,female,C,antibiotic,3.77,8.419359569,9.803513048,47.7891623,3.78,16.31685811
F3,C+,7,female,C,antibiotic,3.61,7.18447318,12.03889225,35.66649409,3.67,22.83768875
F3,C+,8,female,C,antibiotic,4.18,7.9254049,12.07307942,68.78477515,3.72,20.9668165
F3,C+,9,female,C,antibiotic,3.42,9.055427995,7.54178953,42.41633573,3.67,20.22881417
F3,C+,10,female,C,antibiotic,4.13,9.872868044,11.50755837,125.753971,3.81,25.24665385
F3,C+,11,female,C,antibiotic,3.24,7.647684255,5.566648117,45.80459585,3.64,19.23134783
F3,C+,12,female,C,antibiotic,3.91,8.350481328,6.916271936,53.04623645,3.5,16.57792864
F3,C+,13,female,C,antibiotic,3.54,9.586263107,8.664274679,55.94493417,4.08,18.10646157
F3,C+,14,female,C,antibiotic,4.09,10.36336775,5.518967353,41.71513488,3.48,26.19789793
F3,C+,15,female,C,antibiotic,3.89,13.52330545,11.58021422,129.6373851,3.54,12.27997247
F3,C+,16,female,C,antibiotic,3.37,9.152660881,11.27424964,129.5678778,3.93,28.62683953
F3,C+,17,female,C,antibiotic,3.74,7.210775029,5.090556586,25.2097794,3.5,18.34674029
F3,C+,18,female,C,antibiotic,3.96,12.38996479,14.46044929,78.29858824,3.4,15.79107908
F3,C+,19,female,C,antibiotic,3.77,10.08653609,12.34115423,133.4154882,3.61,22.91668574
F3,C+,20,female,C,antibiotic,3.49,7.467274838,7.637476378,35.53359878,3.88,19.516674
F3,C+,21,female,C,antibiotic,3.65,9.787907609,12.25378782,70.4346219,3.65,17.1718351
F3,C+,22,female,C,antibiotic,3.5,8.578819525,10.79055793,61.90733943,3.42,32.32931709
F3,C+,23,female,C,antibiotic,3.77,8.315180481,12.95127072,89.44984274,3.95,36.40619418
F3,C+,24,female,C,antibiotic,3.21,9.431902598,3.194360028,27.21436843,3.7,23.58251442
F3,C+,25,female,C,antibiotic,3.54,8.804155298,7.725742526,57.50767266,3.71,22.33301566
F3,C+,26,female,C,antibiotic,3.44,8.816422065,9.152742335,55.27693351,3.89,22.97338589
F3,C+,27,female,C,antibiotic,3.9,8.530454699,7.895267407,35.3871915,3.5,18.40956518
F3,C+,28,female,C,antibiotic,3.7,11.1343135,15.24846269,117.3849428,3.72,30.77184835
F3,C+,29,female,C,antibiotic,3.79,14.20402669,13.20396272,43.25395878,3.69,18.13098796
F3,C+,30,female,C,antibiotic,3.68,13.79747744,12.15875425,31.29736898,3.57,14.91874022
F3,C+,31,female,C,antibiotic,3.72,15.90506447,12.13980732,60.24085262,3.92,15.5098656
F3,C+,32,female,C,antibiotic,3.39,10.6387178,13.63514359,62.36921392,3.73,23.11376268
F3,C+,33,female,C,antibiotic,3.64,11.3903675,5.103720942,28.32276729,3.55,20.58510967
F3,C+,34,female,C,antibiotic,3.47,11.88692929,8.967470111,33.13270491,3.93,17.08014693
F3,C+,35,female,C,antibiotic,3.71,11.38022705,5.393670011,19.68967442,3.52,17.64208523
F3,H+,1,female,H,antibiotic,3.54,9.8189804,9.464751815,41.9163778,3.62,20.40201821
F3,H+,2,female,H,antibiotic,3.5,5.216545132,17.4710468,26.91387589,3.65,23.80221287
F3,H+,3,female,H,antibiotic,3.52,11.03464061,9.788502954,50.96763878,3.87,15.13356979
F3,H+,4,female,H,antibiotic,3.55,10.34328862,3.907856346,48.84881061,3.88,33.99736955
F3,H+,5,female,H,antibiotic,3.63,11.07460209,9.352851346,61.11267857,3.82,27.38434105
F3,H+,6,female,H,antibiotic,3.74,9.678737475,8.888966432,61.74134472,3.8,16.08140729
F3,H+,7,female,H,antibiotic,3.76,9.873466309,13.07093309,40.48980647,3.59,17.37661359
F3,H+,8,female,H,antibiotic,3.65,10.73770559,4.989231033,27.36075762,3.74,24.23559431
F3,H+,9,female,H,antibiotic,3.23,7.46828515,10.38997566,18.37559671,3.79,11.50932266
F3,H+,10,female,H,antibiotic,3.5,4.80293043,8.386921144,32.14031852,3.47,23.86751584
F3,H+,11,female,H,antibiotic,3.65,10.21906189,10.00183518,59.08109672,3.68,26.19122158
F3,H+,12,female,H,antibiotic,3.44,6.820294797,7.242640126,90.84557871,3.66,25.55888225
F3,H+,13,female,H,antibiotic,3.82,11.52957373,10.46958858,72.29732621,3.76,23.58388845
F3,H+,14,female,H,antibiotic,3.69,7.445080224,6.604164295,29.3037115,3.2,15.06996925
F3,H+,15,female,H,antibiotic,3.9,10.19668408,10.19068231,50.0369236,3.47,43.15794964
F3,H+,16,female,H,antibiotic,3.7,5.903911268,7.306266946,41.16629581,3.83,18.49923209
F3,H+,17,female,H,antibiotic,3.39,9.877562164,9.615171505,55.79515527,3.66,37.89473267
F3,H+,18,female,H,antibiotic,3.57,8.428734095,6.626230676,77.64269448,3.63,32.00802766
F3,H+,19,female,H,antibiotic,3.6,8.923081881,10.38581824,104.2240249,3.88,27.38164755
F3,H+,20,female,H,antibiotic,3.48,8.3457242,10.35844847,63.32043814,3.71,27.73517604
F3,H+,21,female,H,antibiotic,3.41,8.2074867,10.54923212,66.39111913,3.53,18.99542688
F3,H+,22,female,H,antibiotic,3.72,9.083271401,10.46342201,48.43877905,3.73,24.99196674
F3,H+,23,female,H,antibiotic,3.46,8.747360989,6.804754984,61.24632474,3.91,15.51132819
F3,H+,24,female,H,antibiotic,3.61,5.597594496,9.251097281,46.70303507,3.78,29.17784067
F3,H+,25,female,H,antibiotic,3.44,9.097647838,7.217996943,65.51118618,3.71,41.00129046
F3,H+,26,female,H,antibiotic,3.36,9.937603648,4.857386474,37.06775837,3.48,22.05924269
F3,H+,27,female,H,antibiotic,3.83,9.488879413,10.63784105,85.85939289,3.36,0.707669145
F3,H+,28,female,H,antibiotic,3.68,8.87233421,15.38578834,101.4997527,3.81,26.38113646
F3,H+,29,female,H,antibiotic,3.84,12.72500342,9.960147,41.59976248,3.67,24.62035774
F3,H+,30,female,H,antibiotic,3.77,14.89422505,11.00109541,27.16429402,3.49,20.59614215
F3,H+,31,female,H,antibiotic,3.45,12.1317723,10.2945602,60.22180006,3.87,14.28312579
F3,H+,32,female,H,antibiotic,3.52,13.56609972,10.07770772,45.68527393,3.99,14.94207166
F3,H+,33,female,H,antibiotic,3.41,11.54091061,9.913463823,20.46550938,3.68,17.01177753
F3,H+,34,female,H,antibiotic,4.4,14.27795583,13.86001098,36.33176776,4,24.86780934
F3,H+,35,female,H,antibiotic,3.75,12.74982732,8.88666744,44.41895091,3.65,15.00526338
F3,N-,1,female,N,no antibiotic,3.29,9.176897343,8.653466015,45.15902564,3.84,19.84348911
F3,N-,2,female,N,no antibiotic,3.64,7.845840326,10.72808037,36.80450577,3.5,18.86996134
F3,N-,3,female,N,no antibiotic,3.63,10.5757005,9.507300173,52.78902598,3.28,14.69462703
F3,N-,4,female,N,no antibiotic,3.63,8.059285948,13.04882656,57.71838042,3.7,17.68429233
F3,N-,5,female,N,no antibiotic,3.71,9.603459596,11.13493915,123.9919548,3.55,18.86930968
F3,N-,6,female,N,no antibiotic,3.44,7.995332663,9.438897447,66.03534717,3.63,17.96251612
F3,N-,7,female,N,no antibiotic,3.43,6.806364446,5.426698155,25.14140412,3.79,15.37572414
F3,N-,8,female,N,no antibiotic,3.8,11.02917514,9.488643967,103.3307846,3.96,14.23951437
F3,N-,9,female,N,no antibiotic,3.76,11.07068384,12.33920488,52.76929122,3.69,14.40018286
F3,N-,10,female,N,no antibiotic,3.77,8.603756604,9.957539595,62.09403293,3.57,13.96176051
F3,N-,11,female,N,no antibiotic,3.55,10.01263248,14.10532519,61.06946728,3.75,18.29080666
F3,N-,12,female,N,no antibiotic,3.88,10.19596653,9.079150178,70.29507459,3.77,17.11566562
F3,N-,13,female,N,no antibiotic,4.01,10.67634629,11.36147073,106.4837669,3.58,14.15223614
F3,N-,14,female,N,no antibiotic,3.73,6.201301981,5.113987869,25.30092363,3.97,22.19105042
F3,N-,15,female,N,no antibiotic,4.04,10.3559698,5.695811049,71.09060246,3.65,20.20849954
F3,N-,16,female,N,no antibiotic,3.78,9.620488498,10.06294341,81.48457482,3.33,13.81166485
F3,N-,17,female,N,no antibiotic,3.96,11.80630828,10.6813384,92.71089905,3.73,16.08465372
F3,N-,18,female,N,no antibiotic,3.81,9.632193484,7.850492062,102.9718908,3.2,12.31932089
F3,N-,19,female,N,no antibiotic,3.66,11.36051182,9.974041874,128.3075099,3.77,13.36394816
F3,N-,20,female,N,no antibiotic,3.56,6.858723958,9.051461239,94.1654977,3.79,16.92306558
F3,N-,21,female,N,no antibiotic,3.81,9.598841678,8.933703896,76.06969459,3.56,13.32452635
F3,N-,22,female,N,no antibiotic,3.59,11.28610558,14.31780671,97.79347066,3.62,15.64678288
F3,N-,23,female,N,no antibiotic,3.65,10.75276473,8.784752075,54.39776754,3.53,15.05958307
F3,N-,24,female,N,no antibiotic,3.5,7.652735213,6.404749106,29.01268896,3.77,23.93752727
F3,N-,25,female,N,no antibiotic,3.53,9.099641393,5.238593901,48.17947507,3.72,14.48810615
F3,N-,26,female,N,no antibiotic,3.57,9.318184284,9.853340215,91.93329501,3.77,17.61755525
F3,N-,27,female,N,no antibiotic,3.89,8.40402534,7.627361721,48.9380163,3.72,14.50517374
F3,N-,28,female,N,no antibiotic,3.59,8.382062137,6.73087231,60.70615741,3.71,25.51676586
F3,N-,29,female,N,no antibiotic,3.74,16.29358611,14.39786521,52.03416327,3.61,19.15713936
F3,N-,30,female,N,no antibiotic,3.68,13.25613283,8.28515944,39.80238359,3.73,12.17900082
F3,N-,31,female,N,no antibiotic,3.69,12.65492477,9.327229054,45.03801238,3.54,14.9706467
F3,N-,32,female,N,no antibiotic,3.46,13.59675797,8.224042453,29.46495249,3.16,35.59752693
F3,N-,33,female,N,no antibiotic,3.66,15.26873425,10.72374666,33.97757899,3.46,19.43329264
F3,N-,34,female,N,no antibiotic,3.65,12.8431339,12.59739081,53.95684281,3.58,32.96831217
F3,N-,35,female,N,no antibiotic,3.78,14.59668867,8.38024902,39.6713125,3.68,29.72539596
F3,C-,1,female,C,no antibiotic,3.71,10.6390818,9.735957056,64.85058718,3.56,22.34722013
F3,C-,2,female,C,no antibiotic,3.66,8.60240543,4.578019209,27.81528316,3.69,34.33227811
F3,C-,3,female,C,no antibiotic,3.78,7.786764344,5.972360952,38.12015734,3.56,33.3775929
F3,C-,4,female,C,no antibiotic,3.67,8.233386963,8.342292741,59.11439084,3.71,21.43047672
F3,C-,5,female,C,no antibiotic,3.84,8.766308279,9.565850976,81.11337677,3.59,31.6852959
F3,C-,6,female,C,no antibiotic,3.97,8.783837619,10.53376111,68.46005005,3.7,16.7865913
F3,C-,7,female,C,no antibiotic,4.27,12.03969242,12.9839338,60.97491107,3.76,27.11696589
F3,C-,8,female,C,no antibiotic,3.42,6.704571363,5.187089565,20.95869861,3.62,30.93652886
F3,C-,9,female,C,no antibiotic,3.85,11.96301537,10.37313885,29.0717794,4.01,29.61488532
F3,C-,10,female,C,no antibiotic,3.54,7.789522059,7.287258974,68.63862693,3.83,27.66189667
F3,C-,11,female,C,no antibiotic,4.08,10.94539229,7.381687856,75.13205574,3.82,42.96031193
F3,C-,12,female,C,no antibiotic,3.87,10.56820894,8.219391501,105.7560625,3.62,20.76981816
F3,C-,13,female,C,no antibiotic,3.97,11.80609847,12.81974564,104.0685572,3.64,14.55922566
F3,C-,14,female,C,no antibiotic,3.75,10.94704049,8.395738011,47.13298432,3.48,32.05066178
F3,C-,15,female,C,no antibiotic,4.17,11.62771739,10.03017416,83.84113615,3.86,30.71582471
F3,C-,16,female,C,no antibiotic,3.98,11.65600544,9.871515686,74.3183159,3.8,35.7277825
F3,C-,17,female,C,no antibiotic,3.84,10.86857567,9.714032372,81.67797228,4.01,43.230307
F3,C-,18,female,C,no antibiotic,4.14,10.36291505,10.00759323,97.24226295,3.52,11.82678179
F3,C-,19,female,C,no antibiotic,3.6,9.344890974,8.670324534,76.54502809,3.92,38.6446414
F3,C-,20,female,C,no antibiotic,3.88,9.918033375,9.067643575,68.66369671,3.69,29.2519627
F3,C-,21,female,C,no antibiotic,4.06,14.80399913,10.82844134,136.9805127,3.84,33.62549699
F3,C-,22,female,C,no antibiotic,3.39,9.364309435,10.67006773,49.83182728,3.81,28.98847861
F3,C-,23,female,C,no antibiotic,3.75,8.425324675,10.0327003,53.47869965,3.75,3.111473878
F3,C-,24,female,C,no antibiotic,3.83,12.14615913,10.47678389,116.5099674,3.9,21.21102589
F3,C-,25,female,C,no antibiotic,3.74,9.561421428,8.142782327,68.39316567,3.79,21.199325
F3,C-,26,female,C,no antibiotic,4.01,9.815880557,8.513687716,71.49102411,3.89,27.51137055
F3,C-,27,female,C,no antibiotic,3.73,10.52908113,9.314238425,103.8227707,3.83,37.64575986
F3,C-,28,female,C,no antibiotic,3.6,9.971799677,12.18836216,58.63867097,3.57,9.376505702
F3,C-,29,female,C,no antibiotic,4.5,11.65024263,8.9628927,34.65792422,4.2,30.47181237
F3,C-,30,female,C,no antibiotic,3.28,12.80458421,9.920467555,29.74040391,3.7,30.2414212
F3,C-,31,female,C,no antibiotic,3.32,11.72110215,5.039811875,20.70016662,3.45,24.24327571
F3,C-,32,female,C,no antibiotic,3.91,12.06012134,13.55183134,65.09894903,3.98,32.65793936
F3,C-,33,female,C,no antibiotic,3.86,11.8307912,11.46848339,34.30400726,3.76,14.93033083
F3,C-,34,female,C,no antibiotic,3.35,11.0483862,8.893332658,34.01891509,3.71,30.73926515
F3,C-,35,female,C,no antibiotic,3.67,14.01422344,5.933131893,29.61466378,3.74,31.56600803
F3,H-,1,female,H,no antibiotic,3.6,8.288642743,6.986113323,29.15297094,3.94,32.42925671
F3,H-,2,female,H,no antibiotic,3.93,9.613963343,10.65603357,88.74894727,3.63,33.17624255
F3,H-,3,female,H,no antibiotic,3.52,8.442769899,11.73039458,37.12011381,3.46,51.89510412
F3,H-,4,female,H,no antibiotic,3.78,5.176782041,18.14025967,90.7123208,4.01,27.99644266
F3,H-,5,female,H,no antibiotic,3.52,8.360463389,12.10303154,97.76041748,3.59,18.49922002
F3,H-,6,female,H,no antibiotic,3.65,6.47055625,11.49202172,47.3667923,3.57,22.88600978
F3,H-,7,female,H,no antibiotic,3.6,9.504764726,10.32819342,32.04555417,3.66,25.20706582
F3,H-,8,female,H,no antibiotic,3.66,8.382063726,9.415850915,59.58856883,3.62,25.7626966
F3,H-,9,female,H,no antibiotic,3.99,11.36996785,12.19590778,63.69339841,3.39,14.74670261
F3,H-,10,female,H,no antibiotic,3.68,10.84570628,9.935237868,70.36398383,3.76,25.73390192
F3,H-,11,female,H,no antibiotic,3.99,10.42474834,17.24508953,57.94472149,3.7,24.69517076
F3,H-,12,female,H,no antibiotic,3.91,7.774939306,9.410670648,79.03775907,3.4,21.95528227
F3,H-,13,female,H,no antibiotic,3.56,8.20136,10.81169153,33.09574262,3.35,25.34401875
F3,H-,14,female,H,no antibiotic,3.82,6.180636595,8.29822118,34.82083662,3.41,7.674900417
F3,H-,15,female,H,no antibiotic,3.55,8.289855201,7.334205095,44.60374749,3.8,23.56441173
F3,H-,16,female,H,no antibiotic,3.39,6.187986031,6.98270935,21.98804947,3.49,25.93626545
F3,H-,17,female,H,no antibiotic,3.77,11.9440184,7.343239501,94.01954183,3.88,20.15317502
F3,H-,18,female,H,no antibiotic,3.72,9.121845222,10.53369287,117.4985674,3.72,30.34926824
F3,H-,19,female,H,no antibiotic,3.92,7.698408264,14.32505007,126.630941,4.02,36.00923288
F3,H-,20,female,H,no antibiotic,3.86,10.02304554,13.37491911,99.01134774,3.8,20.53970659
F3,H-,21,female,H,no antibiotic,3.8,10.33155206,14.86146966,134.4789345,3.65,16.33266013
F3,H-,22,female,H,no antibiotic,4.06,10.00711215,11.50544993,58.57407218,3.84,28.20780572
F3,H-,23,female,H,no antibiotic,3.75,9.752071883,12.59773597,80.46544903,3.34,27.93225688
F3,H-,24,female,H,no antibiotic,3.81,9.974546763,12.59552233,68.4695951,3.44,34.23147214
F3,H-,25,female,H,no antibiotic,4.12,10.41459163,10.55267923,102.8704325,3.98,25.65242617
F3,H-,26,female,H,no antibiotic,4,13.33297537,10.33101947,108.3297916,3.63,34.52315557
F3,H-,27,female,H,no antibiotic,3.86,10.62425375,8.562019957,142.1862038,3.36,11.55659475
F3,H-,28,female,H,no antibiotic,3.57,6.950270764,7.087199063,41.65507952,3.81,39.09956311
F3,H-,29,female,H,no antibiotic,3.92,13.59439363,15.84975718,34.65857735,3.71,26.80098766
F3,H-,30,female,H,no antibiotic,3.69,11.38683828,9.473129865,27.43438834,3.66,18.34679906
F3,H-,31,female,H,no antibiotic,3.9,14.76044824,9.87088241,31.75416865,3.44,7.984967653
F3,H-,32,female,H,no antibiotic,3.9,11.12848974,7.945005325,38.10244409,3.62,46.82050301
F3,H-,33,female,H,no antibiotic,3.85,12.68613055,9.374644395,32.70592676,3.55,31.22879607
F3,H-,34,female,H,no antibiotic,3.25,11.34899076,2.613775193,23.3881337,3.85,32.82598068
F3,H-,35,female,H,no antibiotic,3.95,9.87278329,9.104456922,32.89332398,3.68,11.41995746
