"Feature ID"	"Taxon"	"Confidence"
"364c70983971d8b96148ea643a1a2d7d"	"D_0__Bacteria"	"0.9595267113401894"
"3699a0a9c9bbce70706f2c6a56e0b573"	"D_0__Bacteria"	"0.9563307666474783"
"36ee369b58fa1c002b7f9733b7b5ef62"	"D_0__Bacteria"	"0.9724861226862925"
"370cba6b88aee3129a8404de98ead7eb"	"D_0__Bacteria"	"0.954115666067764"
"373c6f75c65b36662e64e90eb26a8934"	"D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Intrasporangiaceae;Ambiguous_taxa;Ambiguous_taxa;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__"	"0.7161302825354313"
"37dc82252a4ef6bdb2b6aa9878a56305"	"D_0__Bacteria;D_1__Parcubacteria;D_2__Candidatus Nomurabacteria"	"0.9140711508603206"
"38058231b4f8db2170c142e3a07aee9f"	"D_0__Bacteria"	"0.955390596380845"
"38747866b50468e8344535c754d3ff1e"	"D_0__Bacteria;D_1__Bacteroidetes;D_2__Sphingobacteriia;D_3__Sphingobacteriales;D_4__Chitinophagaceae;D_5__Sediminibacterium;Ambiguous_taxa;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__"	"0.780710334318383"
"38b502eac93359dc19677061e0b4e889"	"D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Micrococcaceae;D_5__Rothia;D_6__uncultured bacterium;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__"	"0.9614670699460863"
"38c666073f13fc3ab86d3fd5800394c8"	"D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Bradyrhizobiaceae;D_5__Bradyrhizobium"	"0.8428621562563217"
"390e2df4cfa70881a52375b2d0d48774"	"D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Micrococcaceae;D_5__Kocuria;Ambiguous_taxa;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__"	"0.9586542954155473"
"393a49654682f0dd3df207c627dc7d39"	"D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Bacillaceae;D_5__Bacillus"	"0.9806497436659548"
"3a2e511645c7b6ffcf7adb26dd4c6825"	"D_0__Bacteria;D_1__Cyanobacteria;D_2__Cyanobacteria;D_3__SubsectionII;D_4__FamilyII;D_5__Chroococcidiopsis"	"0.8461034710360423"
"3a3114facf0a77fb4e58112cfdba146a"	"D_0__Bacteria"	"0.9722755573264414"
"3a96effbe6e1295689a09509105b19b5"	"D_0__Bacteria"	"0.9943084398794978"
"3ada3b9c6b807cbcc1e728de917734f6"	"D_0__Bacteria"	"0.959553106419916"
"3b8d95856a23dabb245e40d7b1270e30"	"D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Porphyromonadaceae;D_5__Porphyromonas;Ambiguous_taxa;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__"	"0.878063847666381"
"3c9c833ec889837f51fa5f019043b40f"	"D_0__Bacteria"	"0.9578758716779551"
"3d2b11b59d8b3091dac7b06a2a2c5104"	"D_0__Bacteria"	"0.971380390170917"
"3d438746bcc1e21d71ee5ec0b9c5cefc"	"D_0__Bacteria"	"0.9952984314401522"
"3d75bd190e623eb5d8990da954469863"	"D_0__Bacteria"	"0.9445000159398032"
"3d8b85848189854c8125b006dbe56d2e"	"D_0__Bacteria;D_1__Armatimonadetes;D_2__Armatimonadia;D_3__Armatimonadales"	"0.9597256469649235"
"3def287ccf6443626d4cb5eaa88f5fc6"	"D_0__Bacteria"	"0.9325857848600662"
"3e9e799ff005e6fb1a5fe7662f7dbee4"	"D_0__Bacteria"	"0.947091684362301"
"3f4b48a7c332661f267934c65d884dad"	"D_0__Bacteria;D_1__Bacteroidetes;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Flavobacterium"	"0.999869979484071"
"4050ca0530769a022de651a22e47d7ef"	"D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus"	"0.9998848752493279"
"40beb489e6c7c93c476ee66882168fd8"	"D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;Ambiguous_taxa;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__"	"0.7429671661189106"
"40d89000029edc00024c2b26b277a47e"	"D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Family XI;D_5__Peptoniphilus;D_6__uncultured bacterium;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__"	"0.9848587518475975"
"415d183128d2ebfce9a99bfa6e156d0d"	"Unassigned"	"0.9528313419642095"
"41bbd39fd3241237ebcb158cf02649fd"	"Unassigned"	"0.9422891442544359"
"42508206d9f2f77f08039dfbaf926a9f"	"D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Aerococcaceae;D_5__Aerococcus;D_6__uncultured bacterium;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__"	"0.997749081068559"
"42685c4c0139d13418a22b49e6bc2a70"	"D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Erythrobacteraceae"	"0.9671689333729343"
"428bcd98253fe056dc88188008aabffb"	"D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Bradyrhizobiaceae;D_5__Bradyrhizobium"	"0.9066742574187875"
"43bc789c37418dc1f128436aae41db12"	"D_0__Bacteria"	"0.9370963926318584"
"43f2397bb6e3b9fe8e48a0fe3add45cc"	"D_0__Bacteria;D_1__Verrucomicrobia;D_2__Spartobacteria;D_3__Chthoniobacterales;D_4__Chthoniobacteraceae;D_5__Chthoniobacter;Ambiguous_taxa;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__"	"0.7079882949139632"
"44694e84372bb12ad7b19b6d1dcaf2ce"	"D_0__Bacteria"	"0.9668383342721704"
"4585a2639d588af010ef1c6a3d765c14"	"Unassigned"	"0.9411906783961497"
"469fc307510694f3eddf9f2244a7e64f"	"D_0__Bacteria"	"0.9642617101099562"
"47087651739245bb0de9ed4c28da0fc7"	"D_0__Bacteria"	"0.9702935863515744"
"47ae147bb28fe6a33d57896912456895"	"D_0__Bacteria"	"0.959500671802617"
"4876568819194865e1b6b8ca465b4eb9"	"D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Acinetobacter"	"0.9999199233552556"
"48c8bd27f935e5531d052fd240923a71"	"D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae"	"0.9998791913640346"
"48e049aa99b09af401546b0c5ef2d31a"	"D_0__Bacteria"	"0.9312642607026502"
"491be427cd8b044ba0fdf09c283db628"	"D_0__Bacteria"	"0.9500797571242067"
"49604a05aae2e3c80805fc1ef2bacbbb"	"D_0__Bacteria;D_1__Parcubacteria;D_2__Candidatus Nomurabacteria"	"0.8602288267188691"
"4ac58aa1c28eb5302f6f1843fc3c4423"	"D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Paenibacillaceae;D_5__Cohnella;Ambiguous_taxa;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__"	"0.8208679783705305"
"4af0ec5a82dc0e8d8540adbf6a17faf1"	"D_0__Bacteria;D_1__Cyanobacteria;D_2__Chloroplast;D_3__uncultured diatom;D_4__;D_5__;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__"	"0.9726026452053241"
"4afe87ff64757a92c748ec1fca817de4"	"D_0__Bacteria"	"0.948274762614498"
"4be35cab25dc56a3e6bc29868aa3449f"	"D_0__Bacteria;D_1__Proteobacteria;D_2__Betaproteobacteria;D_3__Burkholderiales;D_4__Comamonadaceae;D_5__Hydrogenophaga"	"0.9012276773849188"
"4ccf5a63656d9489b488acbac7507f5e"	"D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae;D_5__Bacteriovorax;Ambiguous_taxa;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__"	"0.9853179723583114"
"4d2d30641a29ef778b5783957c5c33ae"	"D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Lactobacillaceae;D_5__Lactobacillus"	"0.9982404584502147"
"4db3200444daeb671325ce163337b63a"	"D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Xanthomonadaceae;D_5__Stenotrophomonas"	"0.999937723797926"
